Image_id,cluster
2393736,5
2393734,5
2393729,5
2393726,5
2393710,5
2393707,5
2393697,5
2393691,5
2393682,5
2393680,5
2393678,5
2393670,5
2393665,5
2393661,5
2393649,5
2393648,5
2393637,5
2393636,5
2393627,5
2393626,5
2393624,5
2393619,5
2393617,5
2393611,5
2393609,5
2393605,5
2393586,5
2393584,5
2393583,5
2393582,5
2393574,5
2393573,5
2393553,5
2393534,5
2393533,5
2393520,5
2393517,5
2393511,5
2393507,5
2393503,5
2393492,5
2393482,5
2393475,5
2393471,5
2393467,5
2393459,5
2393457,5
2393449,5
2393445,5
2393442,5
2393437,5
2393436,5
2393432,5
2393430,5
2393424,5
2393422,5
2393421,5
2393420,5
2393417,5
2393415,5
2393391,5
2393384,5
2393383,5
2393379,5
2393376,5
2393361,5
2393357,5
2393329,5
2393328,5
2393325,5
2393282,5
2393274,5
2393242,5
2393222,5
2393210,5
2393208,5
2393206,5
2393197,5
2393196,5
2393189,5
2393187,5
2393182,5
2393181,5
2393180,5
2393178,5
2393171,5
2393166,5
2393164,5
2393154,5
2393151,5
2393139,5
2393130,5
2393127,5
2393126,5
2393101,5
2393075,5
2393066,5
2393062,5
2393053,5
2393038,5
2393032,5
2393025,5
2393021,5
2393017,5
2393016,5
2393015,5
2393014,5
2393006,5
2393003,5
2392995,5
2392979,5
2392972,5
2392966,5
2392961,5
2392959,5
2392955,5
2392947,5
2392944,5
2392938,5
2392916,5
2392914,5
2392910,5
2392893,5
2392892,5
2392874,5
2392868,5
2392859,5
2392858,5
2392855,5
2392850,5
2392847,5
2392829,5
2392820,5
2392815,5
2392813,5
2392804,5
2392796,5
2392793,5
2392792,5
2392785,5
2392784,5
2392782,5
2392780,5
2392776,5
2392775,5
2392765,5
2392753,5
2392743,5
2392736,5
2392732,5
2392731,5
2392724,5
2392720,5
2392719,5
2392715,5
2392709,5
2392702,5
2392699,5
2392694,5
2392688,5
2392686,5
2392685,5
2392676,5
2392674,5
2392669,5
2392663,5
2392656,5
2392644,5
2392636,5
2392628,5
2392622,5
2392609,5
2392595,5
2392591,5
2392589,5
2392588,5
2392578,5
2392576,5
2392574,5
2392572,5
2392571,5
2392560,5
2392555,5
2392554,5
2392552,5
2392545,5
2392542,5
2392540,5
2392537,5
2392530,5
2392519,5
2392499,5
2392498,5
2392478,5
2392472,5
2392467,5
2392459,5
2392446,5
2392440,5
2392432,5
2392431,5
2392410,5
2392409,5
2392397,5
2392396,5
2392393,5
2392387,5
2392377,5
2392350,5
2392345,5
2392341,5
2392339,5
2392337,5
2392323,5
2392314,5
2392313,5
2392312,5
2392310,5
2392309,5
2392305,5
2392295,5
2392291,5
2392286,5
2392276,5
2392274,5
2392272,5
2392267,5
2392241,5
2392233,5
2392224,5
2392210,5
2392209,5
2392199,5
2392192,5
2392189,5
2392184,5
2392176,5
2392175,5
2392172,5
2392155,5
2392151,5
2392146,5
2392138,5
2392129,5
2392125,5
2392120,5
2392113,5
2392068,5
2392065,5
2392042,5
2392020,5
2392019,5
2392014,5
2392011,5
2391999,5
2391996,5
2391990,5
2391981,5
2391969,5
2391965,5
2391936,5
2391930,5
2391929,5
2391922,5
2391914,5
2391913,5
2391890,5
2391881,5
2391877,5
2391864,5
2391861,5
2391857,5
2391854,5
2391851,5
2391844,5
2391843,5
2391840,5
2391838,5
2391837,5
2391832,5
2391831,5
2391828,5
2391826,5
2391817,5
2391816,5
2391814,5
2391811,5
2391810,5
2391808,5
2391796,5
2391781,5
2391779,5
2391769,5
2391765,5
2391763,5
2391725,5
2391719,5
2391716,5
2391715,5
2391710,5
2391709,5
2391699,5
2391692,5
2391689,5
2391688,5
2391687,5
2391682,5
2391679,5
2391669,5
2391659,5
2391649,5
2391636,5
2391634,5
2391630,5
2391627,5
2391619,5
2391618,5
2391615,5
2391599,5
2391591,5
2391588,5
2391577,5
2391571,5
2391567,5
2391562,5
2391548,5
2391547,5
2391546,5
2391536,5
2391528,5
2391525,5
2391523,5
2391522,5
2391503,5
2391498,5
2391491,5
2391476,5
2391468,5
2391463,5
2391460,5
2391454,5
2391453,5
2391445,5
2391436,5
2391421,5
2391420,5
2391417,5
2391412,5
2391410,5
2391404,5
2391396,5
2391393,5
2391392,5
2391390,5
2391379,5
2391360,5
2391347,5
2391317,5
2391316,5
2391312,5
2391306,5
2391299,5
2391296,5
2391292,5
2391282,5
2391275,5
2391274,5
2391266,5
2391258,5
2391250,5
2391248,5
2391245,5
2391242,5
2391218,5
2391210,5
2391206,5
2391204,5
2391200,5
2391195,5
2391185,5
2391180,5
2391162,5
2391157,5
2391155,5
2391152,5
2391150,5
2391143,5
2391140,5
2391131,5
2391130,5
2391119,5
2391112,5
2391108,5
2391088,5
2391056,5
2391034,5
2391033,5
2391026,5
2391020,5
2391015,5
2391012,5
2391005,5
2391004,5
2390996,5
2390995,5
2390994,5
2390989,5
2390988,5
2390985,5
2390984,5
2390981,5
2390979,5
2390977,5
2390976,5
2390975,5
2390963,5
2390961,5
2390960,5
2390956,5
2390952,5
2390949,5
2390917,5
2390913,5
2390903,5
2390902,5
2390900,5
2390883,5
2390878,5
2390873,5
2390865,5
2390858,5
2390853,5
2390851,5
2390844,5
2390842,5
2390821,5
2390820,5
2390817,5
2390816,5
2390812,5
2390798,5
2390792,5
2390784,5
2390781,5
2390761,5
2390760,5
2390757,5
2390733,5
2390687,5
2390684,5
2390679,5
2390678,5
2390676,5
2390665,5
2390648,5
2390637,5
2390635,5
2390633,5
2390616,5
2390606,5
2390602,5
2390597,5
2390582,5
2390575,5
2390570,5
2390564,5
2390556,5
2390547,5
2390541,5
2390539,5
2390533,5
2390528,5
2390526,5
2390524,5
2390508,5
2390497,5
2390492,5
2390488,5
2390485,5
2390480,5
2390463,5
2390448,5
2390446,5
2390428,5
2390426,5
2390418,5
2390399,5
2390397,5
2390389,5
2390388,5
2390373,5
2390369,5
2390368,5
2390366,5
2390365,5
2390364,5
2390362,5
2390361,5
2390360,5
2390348,5
2390345,5
2390342,5
2390336,5
2390332,5
2390330,5
2390327,5
2390326,5
2390324,5
2390279,5
2390272,5
2390268,5
2390266,5
2390265,5
2390261,5
2390255,5
2390231,5
2390230,5
2390221,5
2390219,5
2390218,5
2390214,5
2390206,5
2390202,5
2390200,5
2390196,5
2390195,5
2390188,5
2390182,5
2390133,5
2390126,5
2390112,5
2390110,5
2390100,5
2390093,5
2390088,5
2390085,5
2390080,5
2390074,5
2390073,5
2390068,5
2390051,5
2390046,5
2390044,5
2390039,5
2390038,5
2390035,5
2390034,5
2390033,5
2390032,5
2390027,5
2390023,5
2389994,5
2389990,5
2389971,5
2389970,5
2389955,5
2389954,5
2389935,5
2389931,5
2389923,5
2389922,5
2389921,5
2389920,5
2389917,5
2389903,5
2389902,5
2389898,5
2389895,5
2389893,5
2389890,5
2389889,5
2389885,5
2389879,5
2389874,5
2389864,5
2389843,5
2389841,5
2389836,5
2389831,5
2389819,5
2389801,5
2389785,5
2389784,5
2389780,5
2389777,5
2389773,5
2389771,5
2389757,5
2389756,5
2389748,5
2389744,5
2389707,5
2389706,5
2389703,5
2389702,5
2389699,5
2389697,5
2389687,5
2389676,5
2389675,5
2389671,5
2389669,5
2389661,5
2389659,5
2389652,5
2389651,5
2389647,5
2389641,5
2389640,5
2389639,5
2389638,5
2389634,5
2389633,5
2389624,5
2389610,5
2389607,5
2389605,5
2389588,5
2389567,5
2389565,5
2389564,5
2389563,5
2389561,5
2389560,5
2389543,5
2389540,5
2389531,5
2389529,5
2389522,5
2389506,5
2389504,5
2389494,5
2389489,5
2389483,5
2389472,5
2389462,5
2389461,5
2389455,5
2389451,5
2389445,5
2389440,5
2389437,5
2389431,5
2389421,5
2389372,5
2389364,5
2389361,5
2389359,5
2389355,5
2389353,5
2389340,5
2389339,5
2389338,5
2389332,5
2389330,5
2389327,5
2389295,5
2389289,5
2389287,5
2389278,5
2389265,5
2389260,5
2389243,5
2389227,5
2389224,5
2389223,5
2389222,5
2389213,5
2389208,5
2389206,5
2389204,5
2389191,5
2389188,5
2389181,5
2389179,5
2389171,5
2389170,5
2389139,5
2389136,5
2389118,5
2389116,5
2389114,5
2389085,5
2389079,5
2389077,5
2389076,5
2389070,5
2389068,5
2389067,5
2389064,5
2389060,5
2389057,5
2389056,5
2389036,5
2389032,5
2389030,5
2389029,5
2389026,5
2389022,5
2389006,5
2388994,5
2388981,5
2388980,5
2388958,5
2388950,5
2388948,5
2388945,5
2388940,5
2388938,5
2388927,5
2388921,5
2388916,5
2388914,5
2388908,5
2388897,5
2388896,5
2388892,5
2388888,5
2388884,5
2388882,5
2388880,5
2388878,5
2388876,5
2388875,5
2388874,5
2388873,5
2388871,5
2388870,5
2388863,5
2388839,5
2388838,5
2388826,5
2388822,5
2388820,5
2388816,5
2388814,5
2388812,5
2388805,5
2388793,5
2388787,5
2388784,5
2388771,5
2388765,5
2388764,5
2388759,5
2388750,5
2388739,5
2388738,5
2388691,5
2388683,5
2388680,5
2388679,5
2388676,5
2388672,5
2388668,5
2388665,5
2388659,5
2388651,5
2388650,5
2388645,5
2388644,5
2388637,5
2388632,5
2388627,5
2388613,5
2388612,5
2388611,5
2388609,5
2388608,5
2388602,5
2388599,5
2388595,5
2388593,5
2388577,5
2388565,5
2388564,5
2388558,5
2388553,5
2388546,5
2388543,5
2388540,5
2388539,5
2388534,5
2388519,5
2388518,5
2388512,5
2388507,5
2388506,5
2388505,5
2388498,5
2388496,5
2388487,5
2388484,5
2388481,5
2388480,5
2388477,5
2388467,5
2388465,5
2388456,5
2388454,5
2388452,5
2388451,5
2388448,5
2388446,5
2388445,5
2388444,5
2388443,5
2388442,5
2388433,5
2388377,5
2388366,5
2388365,5
2388334,5
2388327,5
2388324,5
2388321,5
2388318,5
2388316,5
2388314,5
2388308,5
2388304,5
2388302,5
2388287,5
2388282,5
2388265,5
2388252,5
2388251,5
2388245,5
2388235,5
2388233,5
2388222,5
2388221,5
2388218,5
2388217,5
2388216,5
2388215,5
2388211,5
2388210,5
2388209,5
2388208,5
2388204,5
2388202,5
2388191,5
2388190,5
2388188,5
2388185,5
2388182,5
2388167,5
2388162,5
2388146,5
2388134,5
2388131,5
2388129,5
2388119,5
2388102,5
2388095,5
2388087,5
2388083,5
2388082,5
2388081,5
2388077,5
2388073,5
2388072,5
2388065,5
2388062,5
2388061,5
2388060,5
2388057,5
2388050,5
2388049,5
2388043,5
2388042,5
2388041,5
2388035,5
2388034,5
2388033,5
2388023,5
2388021,5
2388019,5
2388015,5
2387991,5
2387989,5
2387976,5
2387961,5
2387955,5
2387935,5
2387922,5
2387912,5
2387908,5
2387904,5
2387903,5
2387900,5
2387898,5
2387897,5
2387895,5
2387883,5
2387849,5
2387807,5
2387805,5
2387801,5
2387797,5
2387786,5
2387784,5
2387781,5
2387775,5
2387771,5
2387760,5
2387750,5
2387748,5
2387742,5
2387741,5
2387740,5
2387738,5
2387737,5
2387735,5
2387730,5
2387729,5
2387727,5
2387715,5
2387713,5
2387712,5
2387694,5
2387682,5
2387681,5
2387680,5
2387665,5
2387657,5
2387652,5
2387646,5
2387644,5
2387637,5
2387632,5
2387630,5
2387628,5
2387626,5
2387619,5
2387610,5
2387595,5
2387590,5
2387586,5
2387583,5
2387565,5
2387553,5
2387530,5
2387527,5
2387526,5
2387525,5
2387520,5
2387512,5
2387503,5
2387497,5
2387493,5
2387489,5
2387485,5
2387484,5
2387481,5
2387478,5
2387475,5
2387466,5
2387465,5
2387459,5
2387451,5
2387447,5
2387445,5
2387443,5
2387441,5
2387439,5
2387438,5
2387434,5
2387410,5
2387395,5
2387394,5
2387385,5
2387375,5
2387368,5
2387360,5
2387359,5
2387356,5
2387352,5
2387351,5
2387334,5
2387332,5
2387328,5
2387325,5
2387323,5
2387321,5
2387317,5
2387315,5
2387302,5
2387280,5
2387272,5
2387271,5
2387260,5
2387257,5
2387253,5
2387251,5
2387238,5
2387233,5
2387223,5
2387219,5
2387217,5
2387216,5
2387214,5
2387206,5
2387194,5
2387192,5
2387187,5
2387185,5
2387183,5
2387182,5
2387173,5
2387171,5
2387166,5
2387157,5
2387149,5
2387143,5
2387117,5
2387102,5
2387101,5
2387100,5
2387084,5
2387080,5
2387079,5
2387078,5
2387076,5
2387073,5
2387058,5
2387046,5
2387045,5
2387043,5
2387039,5
2387036,5
2387033,5
2387032,5
2387028,5
2387027,5
2387021,5
2387015,5
2387001,5
2386986,5
2386983,5
2386938,5
2386935,5
2386929,5
2386926,5
2386912,5
2386906,5
2386901,5
2386896,5
2386893,5
2386890,5
2386887,5
2386881,5
2386864,5
2386860,5
2386852,5
2386848,5
2386845,5
2386826,5
2386810,5
2386800,5
2386793,5
2386790,5
2386783,5
2386774,5
2386773,5
2386772,5
2386767,5
2386755,5
2386754,5
2386743,5
2386742,5
2386737,5
2386734,5
2386732,5
2386731,5
2386730,5
2386729,5
2386727,5
2386718,5
2386698,5
2386689,5
2386684,5
2386677,5
2386662,5
2386660,5
2386653,5
2386651,5
2386647,5
2386645,5
2386636,5
2386619,5
2386618,5
2386609,5
2386599,5
2386591,5
2386588,5
2386586,5
2386585,5
2386582,5
2386571,5
2386540,5
2386532,5
2386523,5
2386516,5
2386515,5
2386496,5
2386495,5
2386493,5
2386485,5
2386483,5
2386476,5
2386471,5
2386460,5
2386459,5
2386458,5
2386437,5
2386432,5
2386416,5
2386404,5
2386397,5
2386394,5
2386391,5
2386388,5
2386378,5
2386372,5
2386371,5
2386360,5
2386357,5
2386341,5
2386338,5
2386336,5
2386332,5
2386331,5
2386328,5
2386327,5
2386325,5
2386319,5
2386315,5
2386311,5
2386292,5
2386274,5
2386265,5
2386262,5
2386261,5
2386256,5
2386253,5
2386250,5
2386228,5
2386227,5
2386226,5
2386223,5
2386221,5
2386220,5
2386207,5
2386204,5
2386198,5
2386196,5
2386192,5
2386177,5
2386174,5
2386172,5
2386169,5
2386162,5
2386161,5
2386130,5
2386120,5
2386116,5
2386107,5
2386091,5
2386086,5
2386085,5
2386076,5
2386071,5
2386061,5
2386058,5
2386056,5
2386043,5
2386038,5
2386032,5
2386030,5
2386029,5
2386026,5
2386021,5
2386007,5
2386001,5
2385999,5
2385994,5
2385992,5
2385965,5
2385960,5
2385958,5
2385949,5
2385946,5
2385945,5
2385941,5
2385940,5
2385927,5
2385912,5
2385908,5
2385895,5
2385889,5
2385887,5
2385886,5
2385885,5
2385874,5
2385867,5
2385866,5
2385863,5
2385861,5
2385860,5
2385859,5
2385858,5
2385844,5
2385836,5
2385835,5
2385807,5
2385805,5
2385800,5
2385799,5
2385798,5
2385794,5
2385782,5
2385777,5
2385771,5
2385770,5
2385768,5
2385760,5
2385759,5
2385756,5
2385743,5
2385732,5
2385729,5
2385726,5
2385715,5
2385713,5
2385711,5
2385690,5
2385689,5
2385687,5
2385686,5
2385679,5
2385678,5
2385677,5
2385662,5
2385654,5
2385638,5
2385634,5
2385624,5
2385606,5
2385605,5
2385602,5
2385600,5
2385597,5
2385595,5
2385593,5
2385591,5
2385587,5
2385584,5
2385582,5
2385581,5
2385580,5
2385579,5
2385566,5
2385556,5
2385545,5
2385542,5
2385537,5
2385535,5
2385523,5
2385516,5
2385515,5
2385509,5
2385503,5
2385485,5
2385484,5
2385482,5
2385479,5
2385475,5
2385468,5
2385453,5
2385449,5
2385446,5
2385445,5
2385439,5
2385432,5
2385413,5
2385394,5
2385384,5
2385379,5
2385377,5
2385364,5
2385362,5
2385358,5
2385350,5
2385342,5
2385340,5
2385334,5
2385325,5
2385318,5
2385315,5
2385310,5
2385305,5
2385302,5
2385281,5
2385278,5
2385250,5
2385231,5
2385221,5
2385212,5
2385208,5
2385207,5
2385201,5
2385198,5
2385192,5
2385190,5
2385180,5
2385177,5
2385163,5
2385162,5
2385159,5
2385153,5
2385151,5
2385149,5
2385122,5
2385120,5
2385118,5
2385114,5
2385104,5
2385103,5
2385101,5
2385098,5
2385084,5
2385083,5
2385078,5
2385070,5
2385066,5
2385065,5
2385060,5
2385054,5
2385053,5
2385051,5
2385050,5
2385038,5
2385031,5
2385030,5
2385024,5
2385023,5
2385021,5
2385018,5
2385011,5
2385010,5
2385003,5
2384985,5
2384975,5
2384959,5
2384956,5
2384950,5
2384946,5
2384944,5
2384934,5
2384932,5
2384923,5
2384921,5
2384900,5
2384898,5
2384894,5
2384893,5
2384891,5
2384887,5
2384881,5
2384875,5
2384868,5
2384864,5
2384863,5
2384859,5
2384858,5
2384851,5
2384831,5
2384826,5
2384825,5
2384820,5
2384813,5
2384808,5
2384806,5
2384795,5
2384793,5
2384782,5
2384779,5
2384776,5
2384773,5
2384767,5
2384753,5
2384742,5
2384738,5
2384734,5
2384728,5
2384681,5
2384677,5
2384673,5
2384671,5
2384655,5
2384645,5
2384644,5
2384633,5
2384627,5
2384623,5
2384616,5
2384611,5
2384600,5
2384587,5
2384584,5
2384581,5
2384567,5
2384565,5
2384562,5
2384553,5
2384529,5
2384515,5
2384500,5
2384492,5
2384484,5
2384475,5
2384459,5
2384448,5
2384442,5
2384439,5
2384437,5
2384436,5
2384435,5
2384423,5
2384415,5
2384413,5
2384410,5
2384388,5
2384370,5
2384365,5
2384364,5
2384362,5
2384354,5
2384350,5
2384338,5
2384327,5
2384325,5
2384313,5
2384307,5
2384306,5
2384282,5
2384272,5
2384265,5
2384258,5
2384249,5
2384243,5
2384242,5
2384233,5
2384220,5
2384217,5
2384213,5
2384212,5
2384191,5
2384190,5
2384188,5
2384182,5
2384172,5
2384154,5
2384138,5
2384131,5
2384128,5
2384125,5
2384110,5
2384108,5
2384106,5
2384105,5
2384103,5
2384094,5
2384085,5
2384084,5
2384075,5
2384066,5
2384059,5
2384043,5
2384040,5
2384038,5
2384035,5
2384022,5
2384021,5
2384020,5
2384018,5
2384007,5
2383996,5
2383995,5
2383991,5
2383984,5
2383983,5
2383981,5
2383980,5
2383977,5
2383972,5
2383961,5
2383960,5
2383959,5
2383956,5
2383954,5
2383951,5
2383942,5
2383933,5
2383931,5
2383928,5
2383912,5
2383902,5
2383894,5
2383892,5
2383889,5
2383874,5
2383873,5
2383869,5
2383842,5
2383841,5
2383840,5
2383837,5
2383822,5
2383817,5
2383811,5
2383803,5
2383798,5
2383796,5
2383779,5
2383773,5
2383760,5
2383746,5
2383739,5
2383736,5
2383715,5
2383713,5
2383704,5
2383692,5
2383687,5
2383680,5
2383667,5
2383661,5
2383655,5
2383653,5
2383651,5
2383646,5
2383643,5
2383641,5
2383633,5
2383626,5
2383616,5
2383605,5
2383592,5
2383591,5
2383583,5
2383567,5
2383566,5
2383559,5
2383548,5
2383539,5
2383535,5
2383527,5
2383516,5
2383512,5
2383510,5
2383486,5
2383472,5
2383468,5
2383441,5
2383433,5
2383429,5
2383426,5
2383423,5
2383418,5
2383417,5
2383413,5
2383408,5
2383401,5
2383395,5
2383393,5
2383388,5
2383387,5
2383382,5
2383370,5
2383369,5
2383368,5
2383350,5
2383348,5
2383342,5
2383328,5
2383316,5
2383314,5
2383313,5
2383311,5
2383309,5
2383303,5
2383299,5
2383293,5
2383291,5
2383279,5
2383273,5
2383267,5
2383253,5
2383252,5
2383244,5
2383242,5
2383234,5
2383232,5
2383224,5
2383220,5
2383203,5
2383202,5
2383167,5
2383165,5
2383160,5
2383158,5
2383150,5
2383149,5
2383120,5
2383109,5
2383089,5
2383083,5
2383068,5
2383034,5
2383022,5
2383015,5
2383009,5
2383007,5
2383000,5
2382999,5
2382995,5
2382990,5
2382986,5
2382982,5
2382981,5
2382978,5
2382977,5
2382973,5
2382966,5
2382962,5
2382949,5
2382942,5
2382935,5
2382930,5
2382912,5
2382908,5
2382877,5
2382876,5
2382875,5
2382866,5
2382850,5
2382845,5
2382840,5
2382839,5
2382830,5
2382829,5
2382827,5
2382824,5
2382816,5
2382815,5
2382804,5
2382793,5
2382786,5
2382784,5
2382757,5
2382755,5
2382753,5
2382744,5
2382741,5
2382737,5
2382734,5
2382724,5
2382722,5
2382713,5
2382702,5
2382700,5
2382698,5
2382697,5
2382683,5
2382673,5
2382671,5
2382667,5
2382665,5
2382662,5
2382654,5
2382650,5
2382646,5
2382595,5
2382572,5
2382570,5
2382565,5
2382559,5
2382553,5
2382552,5
2382549,5
2382547,5
2382546,5
2382539,5
2382529,5
2382523,5
2382519,5
2382514,5
2382510,5
2382509,5
2382503,5
2382498,5
2382473,5
2382441,5
2382423,5
2382421,5
2382413,5
2382400,5
2382398,5
2382391,5
2382390,5
2382387,5
2382383,5
2382377,5
2382372,5
2382364,5
2382359,5
2382354,5
2382344,5
2382329,5
2382328,5
2382278,5
2382275,5
2382272,5
2382267,5
2382265,5
2382263,5
2382253,5
2382252,5
2382245,5
2382244,5
2382242,5
2382240,5
2382239,5
2382234,5
2382233,5
2382229,5
2382227,5
2382226,5
2382225,5
2382224,5
2382211,5
2382182,5
2382173,5
2382155,5
2382142,5
2382139,5
2382133,5
2382128,5
2382119,5
2382113,5
2382112,5
2382108,5
2382107,5
2382066,5
2382058,5
2382044,5
2382032,5
2382031,5
2382019,5
2382014,5
2382007,5
2382003,5
2381993,5
2381991,5
2381990,5
2381988,5
2381984,5
2381982,5
2381978,5
2381969,5
2381966,5
2381964,5
2381963,5
2381960,5
2381929,5
2381927,5
2381900,5
2381874,5
2381870,5
2381845,5
2381842,5
2381840,5
2381837,5
2381836,5
2381826,5
2381824,5
2381823,5
2381811,5
2381805,5
2381803,5
2381801,5
2381795,5
2381794,5
2381791,5
2381782,5
2381778,5
2381773,5
2381771,5
2381770,5
2381766,5
2381763,5
2381760,5
2381750,5
2381735,5
2381729,5
2381727,5
2381716,5
2381710,5
2381702,5
2381694,5
2381684,5
2381683,5
2381678,5
2381666,5
2381664,5
2381660,5
2381654,5
2381645,5
2381643,5
2381628,5
2381627,5
2381626,5
2381623,5
2381620,5
2381617,5
2381603,5
2381568,5
2381554,5
2381551,5
2381542,5
2381539,5
2381528,5
2381526,5
2381523,5
2381514,5
2381509,5
2381508,5
2381491,5
2381472,5
2381452,5
2381444,5
2381439,5
2381429,5
2381424,5
2381419,5
2381407,5
2381400,5
2381396,5
2381385,5
2381380,5
2381379,5
2381378,5
2381374,5
2381369,5
2381363,5
2381362,5
2381361,5
2381360,5
2381358,5
2381357,5
2381355,5
2381346,5
2381345,5
2381338,5
2381337,5
2381335,5
2381324,5
2381305,5
2381287,5
2381282,5
2381277,5
2381267,5
2381262,5
2381255,5
2381244,5
2381242,5
2381240,5
2381231,5
2381225,5
2381222,5
2381207,5
2381205,5
2381203,5
2381189,5
2381183,5
2381181,5
2381180,5
2381159,5
2381142,5
2381140,5
2381138,5
2381131,5
2381126,5
2381100,5
2381093,5
2381087,5
2381082,5
2381078,5
2381071,5
2381062,5
2381061,5
2381060,5
2381059,5
2381058,5
2381056,5
2381055,5
2381034,5
2381003,5
2380995,5
2380993,5
2380991,5
2380981,5
2380959,5
2380953,5
2380950,5
2380948,5
2380922,5
2380920,5
2380919,5
2380916,5
2380915,5
2380910,5
2380901,5
2380879,5
2380870,5
2380859,5
2380807,5
2380801,5
2380797,5
2380796,5
2380791,5
2380786,5
2380778,5
2380777,5
2380776,5
2380771,5
2380764,5
2380761,5
2380725,5
2380720,5
2380719,5
2380707,5
2380706,5
2380699,5
2380685,5
2380683,5
2380680,5
2380677,5
2380673,5
2380660,5
2380655,5
2380646,5
2380643,5
2380642,5
2380641,5
2380631,5
2380629,5
2380620,5
2380616,5
2380613,5
2380610,5
2380604,5
2380596,5
2380571,5
2380569,5
2380554,5
2380549,5
2380545,5
2380533,5
2380530,5
2380520,5
2380519,5
2380513,5
2380511,5
2380510,5
2380501,5
2380497,5
2380496,5
2380492,5
2380489,5
2380488,5
2380482,5
2380463,5
2380437,5
2380435,5
2380431,5
2380397,5
2380394,5
2380373,5
2380366,5
2380362,5
2380361,5
2380350,5
2380349,5
2380344,5
2380324,5
2380318,5
2380315,5
2380308,5
2380304,5
2380300,5
2380279,5
2380272,5
2380252,5
2380246,5
2380245,5
2380244,5
2380232,5
2380230,5
2380228,5
2380227,5
2380225,5
2380219,5
2380209,5
2380198,5
2380195,5
2380185,5
2380184,5
2380182,5
2380179,5
2380177,5
2380172,5
2380169,5
2380162,5
2380152,5
2380146,5
2380144,5
2380139,5
2380129,5
2380107,5
2380100,5
2380094,5
2380093,5
2380090,5
2380079,5
2380071,5
2380064,5
2380063,5
2380062,5
2380057,5
2380056,5
2380054,5
2380053,5
2380052,5
2380043,5
2380042,5
2380034,5
2380030,5
2380027,5
2380025,5
2380016,5
2380011,5
2380001,5
2379978,5
2379976,5
2379973,5
2379972,5
2379945,5
2379943,5
2379921,5
2379915,5
2379913,5
2379910,5
2379904,5
2379897,5
2379882,5
2379880,5
2379862,5
2379860,5
2379859,5
2379850,5
2379821,5
2379814,5
2379807,5
2379804,5
2379803,5
2379802,5
2379801,5
2379784,5
2379783,5
2379777,5
2379772,5
2379768,5
2379764,5
2379750,5
2379748,5
2379743,5
2379741,5
2379737,5
2379727,5
2379722,5
2379685,5
2379677,5
2379672,5
2379671,5
2379665,5
2379648,5
2379641,5
2379640,5
2379639,5
2379638,5
2379635,5
2379634,5
2379632,5
2379626,5
2379624,5
2379623,5
2379619,5
2379618,5
2379613,5
2379603,5
2379600,5
2379596,5
2379593,5
2379591,5
2379589,5
2379588,5
2379583,5
2379579,5
2379571,5
2379552,5
2379532,5
2379529,5
2379522,5
2379512,5
2379509,5
2379506,5
2379505,5
2379494,5
2379491,5
2379490,5
2379485,5
2379482,5
2379481,5
2379480,5
2379478,5
2379471,5
2379464,5
2379461,5
2379457,5
2379434,5
2379427,5
2379411,5
2379396,5
2379392,5
2379363,5
2379361,5
2379360,5
2379355,5
2379349,5
2379347,5
2379342,5
2379337,5
2379336,5
2379333,5
2379320,5
2379287,5
2379252,5
2379246,5
2379224,5
2379204,5
2379200,5
2379193,5
2379187,5
2379182,5
2379180,5
2379176,5
2379166,5
2379163,5
2379137,5
2379127,5
2379126,5
2379125,5
2379117,5
2379111,5
2379085,5
2379081,5
2379075,5
2379051,5
2379043,5
2379042,5
2379039,5
2379035,5
2379032,5
2379029,5
2379027,5
2379025,5
2379021,5
2379020,5
2379017,5
2379014,5
2379010,5
2378991,5
2378955,5
2378951,5
2378950,5
2378949,5
2378945,5
2378941,5
2378939,5
2378934,5
2378931,5
2378924,5
2378918,5
2378917,5
2378916,5
2378915,5
2378913,5
2378912,5
2378911,5
2378909,5
2378908,5
2378902,5
2378899,5
2378898,5
2378897,5
2378891,5
2378882,5
2378881,5
2378879,5
2378877,5
2378873,5
2378853,5
2378852,5
2378845,5
2378837,5
2378825,5
2378822,5
2378821,5
2378816,5
2378807,5
2378799,5
2378791,5
2378790,5
2378787,5
2378786,5
2378777,5
2378775,5
2378773,5
2378770,5
2378768,5
2378767,5
2378766,5
2378765,5
2378764,5
2378761,5
2378759,5
2378753,5
2378752,5
2378744,5
2378743,5
2378742,5
2378726,5
2378719,5
2378717,5
2378716,5
2378696,5
2378691,5
2378686,5
2378682,5
2378680,5
2378673,5
2378670,5
2378661,5
2378655,5
2378635,5
2378631,5
2378630,5
2378629,5
2378620,5
2378619,5
2378615,5
2378610,5
2378597,5
2378594,5
2378591,5
2378590,5
2378587,5
2378585,5
2378578,5
2378572,5
2378569,5
2378539,5
2378530,5
2378522,5
2378517,5
2378510,5
2378508,5
2378505,5
2378496,5
2378480,5
2378477,5
2378472,5
2378471,5
2378464,5
2378456,5
2378452,5
2378451,5
2378450,5
2378432,5
2378426,5
2378425,5
2378415,5
2378403,5
2378399,5
2378387,5
2378372,5
2378366,5
2378355,5
2378348,5
2378335,5
2378334,5
2378330,5
2378326,5
2378309,5
2378305,5
2378270,5
2378265,5
2378259,5
2378251,5
2378240,5
2378237,5
2378232,5
2378205,5
2378199,5
2378195,5
2378192,5
2378188,5
